id,title,director_id,length,trailer_url,mpaa_rating,release_date,imdb_votes,release_year,adult,backdrop_path,budget,overview,tmdb_popularity,poster_path,revenue,tagline,tmdb_vote_average,tmdb_vote_count,imdb_id,tmdb_id,created_at,updated_at,awards,metascore,imdb_rating,Actor1,Actor 2,Actor 3,Actor 4,Director,Writer,Writer2,Income,Genre,Genre2,Studio,Studio2,Language,Language2,Country,Country2
100745,TPB AFK: The Pirate Bay Away from Keyboard (2013),,82,,N/A,2013-02-08 00:00:00 UTC,10,2013,false,/oTwhCvnwLoAJ7JTazGPs9xGKlDF.jpg,0,"TPB AFK is a documentary about three computer addicts who redefined the world of media distribution with their hobby homepage The Pirate Bay. How did Tiamo, a beer crazy hardware fanatic, Brokep a tree hugging eco activist and Anakata – a paranoid hacker libertarian – get the White House to threaten the Swedish government with trade sanctions? TPB AFK explores what Hollywood’s most hated pirates go through on a personal level.",0,/9RsWRiwtnc07SbOfqN47XLqKcdo.jpg,34664,TPB AFK,7,45,2608732,50275,2015-04-22 18:09:29 UTC,2015-04-23 00:26:15 UTC,N/A,0,7,Gottfrid Svartholm,Peter Sunde,Fredrik Neij,Peter Althin,Simon Klose,N/A,NA,0.0,Documentary,NA,BBC,Danmarks Radio (DR),English,svenska,Sweden,NA
100810,Dark Skies (2013),,97,,PG-13,2013-02-21 00:00:00 UTC,48,2013,false,/cuTt0S1Pl04HYrIYFIfF8JK8Ce1.jpg,3500000,"From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family.",0,/kaqkurs0iDCJGmJBBa6DRGacfA8.jpg,25174316,Once you have been chosen. You belong to them.,6,221,2387433,145135,2015-04-22 18:09:29 UTC,2015-04-23 00:26:15 UTC,N/A,50,6,Keri Russell,Josh Hamilton,Dakota Goyo,Kadan Rockett,Scott Stewart,Scott Stewart,NA,619.2661714285714,Thriller,Horror,Alliance Films,Blumhouse Productions,English,NA,United States of America,NA
101025,Jack the Giant Slayer (2013),,114,,PG-13,2013-03-01 00:00:00 UTC,92,2013,false,/rJw1ecWyu9uoFFmtcYwzeNjZ9yP.jpg,195000000,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",1,/wn4aSJcKiQ0fPzJ92XEf6M9Kmlo.jpg,197687603,Prepare for a giant adventure,5,1886,1351685,81005,2015-04-22 18:09:29 UTC,2015-04-23 00:26:15 UTC,2 wins & 3 nominations.,51,6,Nicholas Hoult,Eleanor Tomlinson,Ewan McGregor,Stanley Tucci,Bryan Singer,Darren Lemke ,Christopher McQuarrie ,1.3782579487179487,Adventure,Fantasy,Warner Bros.,New Line Cinema,English,NA,United States of America,NA
101060,"Last Exorcism Part II, The (2013)",,88,,PG-13,2013-02-28 00:00:00 UTC,11,2013,false,/8dqbSrHv2MfZ1SNCtm30Eu1I8zI.jpg,5000000,"As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",0,/nFWl45XKP3XhZY4K9ngZSBo6BkZ.jpg,15179302,The second coming,4,95,2034139,146203,2015-04-22 18:09:29 UTC,2015-04-23 00:26:16 UTC,2 wins & 1 nomination.,35,3,Ashley Bell,Julia Garner,Spencer Treat Clark,David Jensen,Ed Gass-Donnelly,Damien Chazelle ,Ed Gass-Donnelly ,203.58603999999997,Thriller,Horror,StudioCanal,CBS Films,English,NA,United States of America,NA
101076,G.I. Joe: Retaliation (2013),,110,,PG-13,2013-03-29 00:00:00 UTC,128,2013,false,/b9OVFl48ZV2oTLzACSwBpNrCUhJ.jpg,130000000,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",2,/swk1AHwPvIJv8NUFM1qpFuaT642.jpg,371876278,"",5,2162,1583421,72559,2015-04-22 18:09:29 UTC,2015-04-23 00:26:45 UTC,1 win & 11 nominations.,41,5,Dwayne Johnson,Jonathan Pryce,Byung-hun Lee,Elodie Yung,Jon M. Chu,Rhett Reese,Paul Wernick,186.05867538461538,Adventure,Action,Paramount Pictures,Metro-Goldwyn-Mayer (MGM),English,NA,United States of America,NA
101088,Stoker (2013),,98,,R,2013-03-01 00:00:00 UTC,74,2013,false,/beq4jThOwhV7Y4mu67ubx3kOvaS.jpg,12000000,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.",1,/vq4Medvdxd2G6WJXhN5vWHnWEhK.jpg,12077441,Innocence Ends.,6,341,1682180,86825,2015-04-22 18:09:29 UTC,2015-04-23 00:26:46 UTC,7 wins & 25 nominations.,58,6,Mia Wasikowska,Nicole Kidman,David Alford,Matthew Goode,Chan-wook Park,Wentworth Miller,NA,0.6453416666666666,Drama,Thriller,Scott Free Productions,Fox Searchlight Pictures,English,NA,United States of America,NA
101097,Phantom (2013),,99,,R,2013-01-03 00:00:00 UTC,10,2013,false,/sIdrKGOnvJgVGClPysGwcEmHXG.jpg,10000000,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",0,/rjwEcrZsmljiA0GUFcLJ4wZ2DhA.jpg,1034589,You will never see it coming.,5,56,1922685,152259,2015-04-22 18:09:29 UTC,2015-04-23 00:26:46 UTC,N/A,40,5,Ed Harris,David Duchovny,William Fichtner,Lance Henriksen,Todd Robinson,Todd Robinson,NA,-89.65411,Thriller,NA,Trilogy Entertainment Group,RCR Media Group,English,NA,United States of America,NA
101112,Oz the Great and Powerful (2013),,130,,PG,2013-03-08 00:00:00 UTC,161,2013,false,/4jv4TsBccZt60ltlPYmL8vaG8cu.jpg,200000000,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",1,/7qzLIcYR7ev7iXngY8NKHBZHwwT.jpg,491868548,"In Oz, nothing is what it seems",5,2329,1623205,68728,2015-04-22 18:09:29 UTC,2015-04-23 00:26:46 UTC,6 wins & 30 nominations.,44,6,James Franco,Mila Kunis,Rachel Weisz,Michelle Williams,Sam Raimi,Mitchell Kapner ,David Lindsay-Abaire ,145.93427400000002,Adventure,Fantasy,Walt Disney,Miller Roth Films,English,NA,United States of America,NA
101137,Dead Man Down (2013),,118,,R,2013-03-08 00:00:00 UTC,48,2013,false,/5Pe5Y4FHukgrtq504VbssxPmEVa.jpg,0,"In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.",1,/sPiBN42QNVGVlnHVf1nrigiu6TP.jpg,18074539,Blood demands blood,5,359,2101341,102362,2015-04-22 18:09:29 UTC,2015-04-23 00:26:46 UTC,N/A,39,6,Colin Farrell,Noomi Rapace,Terrence Howard,Dominic Cooper,Niels Arden Oplev,J.H. Wyman,NA,0.0,Romance,Drama,Original Film,NA,English,Français,United States of America,NA
101142,"Croods, The (2013)",,98,,PG,2013-03-21 00:00:00 UTC,125,2013,false,/kYY4CKjjknT1GY45ZueZs556Mnl.jpg,135000000,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.",2,/bued85CL5MRd02dkyt7HGbkKAuy.jpg,585178928,Meet the first modern family.,6,1102,481499,49519,2015-04-22 18:09:29 UTC,2015-04-23 00:26:46 UTC,Nominated for 1 Oscar. Another 7 wins & 37 nominations.,55,7,Nicolas Cage,Emma Stone,Ryan Reynolds,Catherine Keener,"Kirk De Micco, Chris Sanders",Chris Sanders ,Kirk De Micco ,333.4658725925926,Adventure,Animation,DreamWorks Animation,NA,English,NA,United States of America,NA
101207,Emperor (2012),,105,,PG-13,2012-09-14 00:00:00 UTC,8,2012,false,/qa3dJnGNQp6zwhDgI3uxKvblcyb.jpg,0,"As the Japanese surrender at the end of WWII, Gen. Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing his ruling is his quest to find Aya, an exchange student he met years earlier in the U.S.",0,/vj7WGoWIfbpZ0g5cVvHQcsgXb83.jpg,3346265,"After the war was won, the battle for peace began.",6,41,2103264,127372,2015-04-22 18:09:29 UTC,2015-04-23 00:27:16 UTC,1 win.,48,6,Matthew Fox,Tommy Lee Jones,Eriko Hatsune,Toshiyuki Nishida,Peter Webber,Vera Blasi ,David Klass ,0.0,Drama,War,Fellers Film,Krasnoff Foster Productions,English,日本語,United States of America,Japan
101220,Burn (2012),,86,,NOT RATED,2012-11-01 00:00:00 UTC,543,2012,false,/728zc517kA2bIrW3AIieLYjarFs.jpg,225000,"A character-driven, action-packed documentary about Detroit, told through the eyes of the Detroit firefighters, the men and women charged with the thankless task of saving a city that many have written off as dead.",0,/cG2QmVsBboBlz9YVy2eUZxHGhgO.jpg,111300,One Year on the Front Lines of the Battle to Save Detroit,6,4,1781784,139948,2015-04-22 18:09:30 UTC,2015-04-23 00:27:17 UTC,1 win & 1 nomination.,82,7,Donald Austin,Brendan Doogie Milewski,Craig Dougherty,Terrell Hardaway,"Tom Putnam, Brenna Sanchez",N/A,NA,-50.53333333333333,Documentary,NA,Apostle Productions,NA,English,NA,United States of America,NA
101281,I Give It a Year (2013),,97,,R,2013-02-08 00:00:00 UTC,25,2013,false,/9498vD4khnvpiKIWgr0KyxtThxS.jpg,0,A look at the trials and tribulations of a pair of newlyweds during their first year of marriage.,0,/o5cKKnjBQJuJ4vWw4pnHuKqkHYR.jpg,28234657,"",5,127,2244901,150117,2015-04-22 18:09:30 UTC,2015-04-23 00:27:47 UTC,1 win.,50,5,Rose Byrne,Rafe Spall,Alex Macqueen,Stephen Merchant,Dan Mazer,Dan Mazer ,NA,0.0,Comedy,Romance,StudioCanal,NA,English,NA,United Kingdom,NA
101283,"Incredible Burt Wonderstone, The (2013)",,100,,PG-13,2013-03-15 00:00:00 UTC,54,2013,false,/nl7fSIHSYYUSb1kTOUlWA5DLH7D.jpg,30000000,"After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",1,/5WpMIIEfRaJL2WrgQMImu4S79ME.jpg,27437881,Abracatastic!,5,480,790628,124459,2015-04-22 18:09:30 UTC,2015-04-23 00:27:47 UTC,1 win & 4 nominations.,44,5,Steve Carell,Steve Buscemi,Olivia Wilde,Jim Carrey,Don Scardino,Jonathan M. Goldstein ,John Francis Daley ,-8.540396666666666,Comedy,NA,Benderspink,Carousel Productions,English,NA,United States of America,NA
101285,Spring Breakers (2013),,94,,R,2012-09-05 00:00:00 UTC,94,2012,false,/44njc1OWRwl5GGCYZ5OAuTIVkC.jpg,5000000,"Brit, Candy, Cotty, and Faith have been best friends since grade school. They live together in a boring college dorm and are hungry for adventure. All they have to do is save enough money for spring break to get their shot at having some real fun. A serendipitous encounter with rapper ""Alien"" promises to provide the girls with all the thrill and excitement they could hope for. With the encouragement of their new friend, it soon becomes unclear how far the girls are willing to go to experience a spring break they will never forget.",2,/dd71jKm9j1AJEP8MDbHYrUAfdsD.jpg,31724284,A little sun can bring out your dark side.,4,566,2101441,122081,2015-04-22 18:09:30 UTC,2015-04-23 00:27:47 UTC,13 wins & 13 nominations.,63,5,James Franco,Selena Gomez,Vanessa Hudgens,Ashley Benson,Harmony Korine,Harmony Korine,NA,534.48568,Comedy,Drama,Radar Pictures,Muse Productions,English,NA,United States of America,NA
101360,"Call, The (2013)",,94,,R,2013-03-14 00:00:00 UTC,76,2013,false,/dQq32z4XmYIiK406tZhMhfxmnr.jpg,13000000,"Jordan Turner (Halle Berry) is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But then teenager Casey Welson (Abigail Breslin) is abducted in the back of a man's car and calls 911. And Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save Casey, but to make sure the man is brought to justice.",0,/ekKVxnKeHEQiBznaEnj0VmK28bc.jpg,51872378,There are 188 million 911 calls a year. This one made it personal.,6,680,1911644,158011,2015-04-22 18:09:30 UTC,2015-04-23 00:27:47 UTC,1 win & 10 nominations.,51,6,Halle Berry,Abigail Breslin,Morris Chestnut,Michael Eklund,Brad Anderson,Richard D'Ovidio ,Richard D'Ovidio ,299.0182923076923,Drama,Thriller,TriStar Pictures,WWE Studios,English,NA,United States of America,NA
101362,Olympus Has Fallen (2013),,120,,R,2013-03-22 00:00:00 UTC,167,2013,false,/lxbMXD12UCj7kMgfqjaZq5irGAu.jpg,70000000,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",2,/a2r2mvky2D5QCyYLdu2c3A4LOmb.jpg,161025640,When our flag falls our nation will rise.,6,1816,2302755,117263,2015-04-22 18:09:30 UTC,2015-04-23 00:27:47 UTC,1 win & 5 nominations.,41,6,Gerard Butler,Aaron Eckhart,Finley Jacobsen,Dylan McDermott,Antoine Fuqua,Creighton Rothenberger,Katrin Benedikt,130.03662857142857,Action,Thriller,Millennium Films,Nu Image Films,English,한국어/조선말,United States of America,NA
101525,"Place Beyond the Pines, The (2012)",,140,,R,2012-09-07 00:00:00 UTC,161,2012,false,/kamIvkwKZUdUgxtudMThuY8EiJ4.jpg,15000000,"A motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician.",1,/cdsRBoAditFXVhSr8SgnJ2WTBkX.jpg,35485608,If you ride like lightning you're gonna crash like thunder,6,688,1817273,97367,2015-04-22 18:09:30 UTC,2015-04-23 00:28:53 UTC,3 wins & 12 nominations.,68,7,Ryan Gosling,Craig Van Hook,Eva Mendes,Olga Merediz,Derek Cianfrance,Derek Cianfrance ,Ben Coccio ,136.57072,Drama,Crime,Sidney Kimmel Entertainment,Verisimilitude,English,Español,United States of America,NA
101577,"Host, The (2013)",,125,,PG-13,2013-03-29 00:00:00 UTC,80,2013,false,/eurvLB7prqNEFFwlwSSmf0sLGtY.jpg,44000000,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",1,/jnPOLAPQLhqMeDLV2BsQfrd6R11.jpg,63327201,You will be one of us,5,907,1517260,72710,2015-04-22 18:09:30 UTC,2015-04-23 00:28:53 UTC,1 win & 2 nominations.,35,5,Rachel Roberts,Shyaam Karra,Brent Wendell Williams,Jhil McEntyre,Andrew Niccol,Andrew Niccol ,Stephenie Meyer ,43.92545681818182,Adventure,Romance,Nick Wechsler Productions,Chockstone Pictures,English,NA,United States of America,NA
101599,"Good Doctor, The (2011)",,93,,PG-13,2011-04-23 00:00:00 UTC,4,2011,false,/pC296C3JlvkRHm1ZaTQv4P3dFJr.jpg,6000000,"Dr. Martin Blake, who has spent his life looking for respect, meets an 18-year-old patient named Diane, suffering from a kidney infection, and gets a much-needed boost of self-esteem. However, when her health starts improving, Martin fears losing her, so he begins tampering with her treatment, keeping Diane sick and in the hospital right next to him.",0,/qAkb7Rm9dMVz3wJuSXmj0wiJTd7.jpg,5206,Do no harm.,4,14,1582271,65650,2015-04-22 18:09:30 UTC,2015-04-23 00:28:54 UTC,6 nominations.,52,5,Orlando Bloom,Riley Keough,Taraji P. Henson,Rob Morrow,Lance Daly,John Enbom,NA,-99.91323333333332,Drama,Thriller,NA,NA,English,NA,United States of America,NA
101612,Admission (2013),,107,,PG-13,2013-03-22 00:00:00 UTC,25,2013,false,/4HpJObAMo6SzZXACPnUMo9aX9Ob.jpg,13000000,"Straitlaced Princeton University admissions officer Portia Nathan (Tina Fey) is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman (Paul Rudd). Pressman has surmised that Jeremiah (Nat Wolff), his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago. Soon, Portia finds herself bending the rules for Jeremiah, putting at risk the life she thought she always wanted -- but in the process finding her way to a surprising and exhilarating life and romance she never dreamed of having.",0,/jxNBmnP2Q1hTWuqCPUTRavGrjLt.jpg,18000000,Let someone in.,5,142,1814621,144340,2015-04-22 18:09:30 UTC,2015-04-23 00:28:54 UTC,N/A,48,5,Tina Fey,Ann Harada,Ben Levin,Dan Levy,Paul Weitz,Karen Croner ,Jean Hanff Korelitz ,38.46153846153847,Comedy,Romance,Focus Features,NA,English,NA,United States of America,NA
101739,Evil Dead (2013),,90,,R,2013-04-05 00:00:00 UTC,108,2013,false,/6sIvoRBrX6YqCFquQ6sKMUQN9qX.jpg,17000000,"Evil Dead, the fourth installment of the Evil Dead franchise, serving as both a reboot and as a loose continuation of the series, features Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one by one.",1,/3m2YYPmPSIFtAEQyU6mto67SpG5.jpg,97542952,The most terrifying film you will ever experience.,6,895,1288558,109428,2015-04-22 18:09:30 UTC,2015-04-23 00:29:53 UTC,9 wins & 12 nominations.,57,6,Jane Levy,Shiloh Fernandez,Lou Taylor Pucci,Jessica Lucas,Fede Alvarez,Fede Alvarez ,Rodo Sayagues ,473.7820705882353,Horror,NA,TriStar Pictures,Ghost House Pictures,English,NA,United States of America,NA
101741,Trance (2013),,101,,R,2013-03-27 00:00:00 UTC,81,2013,false,/bsa7cusK4Uw7wX7szy8ilXiJavN.jpg,20000000,"A fine art auctioneer mixed up with a gang, joins forces with a hypnotherapist to recover a lost painting. As boundaries between desire, reality and hypnotic suggestion begin to blur, the stakes rise faster than anyone could have anticipated.",1,/jdVPz8ecjBRnboXQx4jmK7f5bLu.jpg,24000000,Don't be a hero.,6,436,1924429,68727,2015-04-22 18:09:30 UTC,2015-04-23 00:29:53 UTC,4 wins & 2 nominations.,61,7,James McAvoy,Vincent Cassel,Rosario Dawson,Danny Sapani,Danny Boyle,Joe Ahearne ,John Hodge ,20.0,Crime,Thriller,Pathé,Film4,English,Français,France,United Kingdom
101761,Welcome to the Punch (2013),,99,,R,2013-03-15 00:00:00 UTC,22,2013,false,/8H21Fq1iki6xNIUFjZQJilvIzxC.jpg,8500000,"When notorious criminal Jacob Sternwood is forced to return to London, it gives detective Max Lewinsky one last chance to take down the man he's always been after.",0,/eJwSM618opISwPkzia9fNeFvW4Z.jpg,9747,"A Stunning, Intelligent Thriller",5,121,1684233,93828,2015-04-22 18:09:30 UTC,2015-04-23 00:29:53 UTC,1 win.,49,6,James McAvoy,Mark Strong,Andrea Riseborough,Johnny Harris,Eran Creevy,Eran Creevy,NA,-99.8853294117647,Adventure,Action,Scott Free Productions,IM Global,English,NA,United States of America,United Kingdom
